ID,x,y,Class_ID,Class,Description
17838,679745,4763225,3,Class_4,Grass
17839,679755,4763225,3,Class_4,Grass
17840,679765,4763225,3,Class_4,Grass
17841,679775,4763225,3,Class_4,Grass
17842,679785,4763225,3,Class_4,Grass
17843,679795,4763225,0,Class_1,Parking/road/pavement
17844,679805,4763225,1,Class_2,Building
17845,679815,4763225,1,Class_2,Building
17846,679825,4763225,0,Class_1,Parking/road/pavement
17847,679835,4763225,1,Class_2,Building
17848,679845,4763225,1,Class_2,Building
17849,679855,4763225,3,Class_4,Grass
17850,679865,4763225,3,Class_4,Grass
17851,677775,4763215,1,Class_2,Building
17852,677785,4763215,1,Class_2,Building
17853,677795,4763215,1,Class_2,Building
17854,677805,4763215,1,Class_2,Building
17855,677815,4763215,1,Class_2,Building
17856,677825,4763215,1,Class_2,Building
17857,677835,4763215,1,Class_2,Building
17858,677845,4763215,1,Class_2,Building
17859,677855,4763215,1,Class_2,Building
17860,677865,4763215,1,Class_2,Building
17861,677875,4763215,1,Class_2,Building
17862,677885,4763215,1,Class_2,Building
17863,677895,4763215,1,Class_2,Building
17864,677905,4763215,1,Class_2,Building
17865,677915,4763215,1,Class_2,Building
17866,677925,4763215,1,Class_2,Building
17867,677935,4763215,1,Class_2,Building
17868,677945,4763215,1,Class_2,Building
17869,677955,4763215,1,Class_2,Building
17870,677965,4763215,1,Class_2,Building
17871,677975,4763215,1,Class_2,Building
17872,677985,4763215,1,Class_2,Building
17873,677995,4763215,1,Class_2,Building
17874,678005,4763215,3,Class_4,Grass
17875,678015,4763215,3,Class_4,Grass
17876,678025,4763215,2,Class_3,Tree/bushes
17877,678035,4763215,2,Class_3,Tree/bushes
17878,678045,4763215,1,Class_2,Building
17879,678055,4763215,1,Class_2,Building
17880,678065,4763215,1,Class_2,Building
17881,678075,4763215,4,Class_5,Water
17882,678085,4763215,1,Class_2,Building
17883,678095,4763215,1,Class_2,Building
17884,678105,4763215,2,Class_3,Tree/bushes
17885,678115,4763215,2,Class_3,Tree/bushes
17886,678125,4763215,4,Class_5,Water
17887,678135,4763215,4,Class_5,Water
17888,678145,4763215,4,Class_5,Water
17889,678155,4763215,4,Class_5,Water
17890,678165,4763215,3,Class_4,Grass
17891,678175,4763215,1,Class_2,Building
17892,678185,4763215,3,Class_4,Grass
17893,678195,4763215,3,Class_4,Grass
17894,678205,4763215,3,Class_4,Grass
17895,678215,4763215,3,Class_4,Grass
17896,678225,4763215,3,Class_4,Grass
17897,678235,4763215,3,Class_4,Grass
17898,678245,4763215,3,Class_4,Grass
17899,678255,4763215,3,Class_4,Grass
17900,678265,4763215,3,Class_4,Grass
17901,678275,4763215,1,Class_2,Building
17902,678285,4763215,0,Class_1,Parking/road/pavement
17903,678295,4763215,0,Class_1,Parking/road/pavement
17904,678305,4763215,0,Class_1,Parking/road/pavement
17905,678315,4763215,2,Class_3,Tree/bushes
17906,678325,4763215,0,Class_1,Parking/road/pavement
17907,678335,4763215,0,Class_1,Parking/road/pavement
17908,678345,4763215,0,Class_1,Parking/road/pavement
17909,678355,4763215,0,Class_1,Parking/road/pavement
17910,678365,4763215,0,Class_1,Parking/road/pavement
17911,678375,4763215,3,Class_4,Grass
17912,678385,4763215,3,Class_4,Grass
17913,678395,4763215,3,Class_4,Grass
17914,678405,4763215,3,Class_4,Grass
17915,678415,4763215,3,Class_4,Grass
17916,678425,4763215,3,Class_4,Grass
17917,678435,4763215,3,Class_4,Grass
17918,678445,4763215,3,Class_4,Grass
17919,678455,4763215,3,Class_4,Grass
17920,678465,4763215,3,Class_4,Grass
17921,678475,4763215,3,Class_4,Grass
17922,678485,4763215,3,Class_4,Grass
17923,678495,4763215,3,Class_4,Grass
17924,678505,4763215,2,Class_3,Tree/bushes
17925,678515,4763215,2,Class_3,Tree/bushes
17926,678525,4763215,2,Class_3,Tree/bushes
17927,678535,4763215,2,Class_3,Tree/bushes
17928,678545,4763215,2,Class_3,Tree/bushes
17929,678555,4763215,2,Class_3,Tree/bushes
17930,678565,4763215,2,Class_3,Tree/bushes
17931,678575,4763215,2,Class_3,Tree/bushes
17932,678585,4763215,2,Class_3,Tree/bushes
17933,678595,4763215,2,Class_3,Tree/bushes
17934,678605,4763215,2,Class_3,Tree/bushes
17935,678615,4763215,2,Class_3,Tree/bushes
17936,678625,4763215,2,Class_3,Tree/bushes
17937,678635,4763215,2,Class_3,Tree/bushes
17938,678645,4763215,2,Class_3,Tree/bushes
17939,678655,4763215,2,Class_3,Tree/bushes
17940,678665,4763215,2,Class_3,Tree/bushes
17941,678675,4763215,2,Class_3,Tree/bushes
17942,678685,4763215,2,Class_3,Tree/bushes
17943,678695,4763215,2,Class_3,Tree/bushes
17944,678705,4763215,2,Class_3,Tree/bushes
17945,678715,4763215,2,Class_3,Tree/bushes
17946,678725,4763215,2,Class_3,Tree/bushes
17947,678735,4763215,2,Class_3,Tree/bushes
17948,678745,4763215,2,Class_3,Tree/bushes
17949,678755,4763215,2,Class_3,Tree/bushes
17950,678765,4763215,2,Class_3,Tree/bushes
17951,678775,4763215,2,Class_3,Tree/bushes
17952,678785,4763215,2,Class_3,Tree/bushes
17953,678795,4763215,2,Class_3,Tree/bushes
17954,678805,4763215,2,Class_3,Tree/bushes
17955,678815,4763215,2,Class_3,Tree/bushes
17956,678825,4763215,3,Class_4,Grass
17957,678835,4763215,3,Class_4,Grass
17958,678845,4763215,3,Class_4,Grass
17959,678855,4763215,3,Class_4,Grass
17960,678865,4763215,3,Class_4,Grass
17961,678875,4763215,3,Class_4,Grass
17962,678885,4763215,2,Class_3,Tree/bushes
17963,678895,4763215,3,Class_4,Grass
17964,678905,4763215,1,Class_2,Building
17965,678915,4763215,0,Class_1,Parking/road/pavement
17966,678925,4763215,1,Class_2,Building
17967,678935,4763215,1,Class_2,Building
17968,678945,4763215,1,Class_2,Building
17969,678955,4763215,0,Class_1,Parking/road/pavement
17970,678965,4763215,1,Class_2,Building
17971,678975,4763215,1,Class_2,Building
17972,678985,4763215,1,Class_2,Building
17973,678995,4763215,3,Class_4,Grass
17974,679005,4763215,3,Class_4,Grass
17975,679015,4763215,3,Class_4,Grass
17976,679025,4763215,2,Class_3,Tree/bushes
17977,679035,4763215,1,Class_2,Building
17978,679045,4763215,0,Class_1,Parking/road/pavement
17979,679055,4763215,0,Class_1,Parking/road/pavement
17980,679065,4763215,1,Class_2,Building
17981,679075,4763215,2,Class_3,Tree/bushes
17982,679085,4763215,2,Class_3,Tree/bushes
17983,679095,4763215,2,Class_3,Tree/bushes
17984,679105,4763215,2,Class_3,Tree/bushes
17985,679115,4763215,2,Class_3,Tree/bushes
17986,679125,4763215,2,Class_3,Tree/bushes
17987,679135,4763215,1,Class_2,Building
17988,679145,4763215,1,Class_2,Building
17989,679155,4763215,1,Class_2,Building
17990,679165,4763215,1,Class_2,Building
17991,679175,4763215,1,Class_2,Building
17992,679185,4763215,0,Class_1,Parking/road/pavement
17993,679195,4763215,2,Class_3,Tree/bushes
17994,679205,4763215,0,Class_1,Parking/road/pavement
17995,679215,4763215,2,Class_3,Tree/bushes
17996,679225,4763215,2,Class_3,Tree/bushes
17997,679235,4763215,2,Class_3,Tree/bushes
17998,679245,4763215,1,Class_2,Building
17999,679255,4763215,0,Class_1,Parking/road/pavement
18000,679265,4763215,1,Class_2,Building
18001,679275,4763215,1,Class_2,Building
18002,679285,4763215,0,Class_1,Parking/road/pavement
18003,679295,4763215,0,Class_1,Parking/road/pavement
18004,679305,4763215,0,Class_1,Parking/road/pavement
18005,679315,4763215,1,Class_2,Building
18006,679325,4763215,0,Class_1,Parking/road/pavement
18007,679335,4763215,0,Class_1,Parking/road/pavement
18008,679345,4763215,1,Class_2,Building
18009,679355,4763215,1,Class_2,Building
18010,679365,4763215,0,Class_1,Parking/road/pavement
18011,679375,4763215,1,Class_2,Building
18012,679385,4763215,1,Class_2,Building
18013,679395,4763215,0,Class_1,Parking/road/pavement
18014,679405,4763215,3,Class_4,Grass
18015,679415,4763215,0,Class_1,Parking/road/pavement
18016,679425,4763215,1,Class_2,Building
18017,679435,4763215,0,Class_1,Parking/road/pavement
18018,679445,4763215,1,Class_2,Building
18019,679455,4763215,2,Class_3,Tree/bushes
18020,679465,4763215,2,Class_3,Tree/bushes
18021,679475,4763215,2,Class_3,Tree/bushes
18022,679485,4763215,2,Class_3,Tree/bushes
18023,679495,4763215,2,Class_3,Tree/bushes
18024,679505,4763215,3,Class_4,Grass
18025,679515,4763215,3,Class_4,Grass
18026,679525,4763215,3,Class_4,Grass
18027,679535,4763215,3,Class_4,Grass
18028,679545,4763215,3,Class_4,Grass
18029,679555,4763215,3,Class_4,Grass
18030,679565,4763215,0,Class_1,Parking/road/pavement
18031,679575,4763215,1,Class_2,Building
18032,679585,4763215,3,Class_4,Grass
18033,679595,4763215,0,Class_1,Parking/road/pavement
18034,679605,4763215,0,Class_1,Parking/road/pavement
18035,679615,4763215,3,Class_4,Grass
18036,679625,4763215,3,Class_4,Grass
18037,679635,4763215,3,Class_4,Grass
18038,679645,4763215,3,Class_4,Grass
18039,679655,4763215,3,Class_4,Grass
18040,679665,4763215,3,Class_4,Grass
18041,679675,4763215,2,Class_3,Tree/bushes
18042,679685,4763215,3,Class_4,Grass
18043,679695,4763215,3,Class_4,Grass
18044,679705,4763215,3,Class_4,Grass
18045,679715,4763215,3,Class_4,Grass
18046,679725,4763215,2,Class_3,Tree/bushes
18047,679735,4763215,2,Class_3,Tree/bushes
18048,679745,4763215,2,Class_3,Tree/bushes
18049,679755,4763215,3,Class_4,Grass
18050,679765,4763215,3,Class_4,Grass
18051,679775,4763215,3,Class_4,Grass
18052,679785,4763215,3,Class_4,Grass
18053,679795,4763215,0,Class_1,Parking/road/pavement
18054,679805,4763215,0,Class_1,Parking/road/pavement
18055,679815,4763215,1,Class_2,Building
18056,679825,4763215,3,Class_4,Grass
18057,679835,4763215,0,Class_1,Parking/road/pavement
18058,679845,4763215,1,Class_2,Building
18059,679855,4763215,1,Class_2,Building
18060,679865,4763215,1,Class_2,Building
18061,677775,4763205,1,Class_2,Building
18062,677785,4763205,1,Class_2,Building
18063,677795,4763205,1,Class_2,Building
18064,677805,4763205,1,Class_2,Building
18065,677815,4763205,1,Class_2,Building
18066,677825,4763205,1,Class_2,Building
18067,677835,4763205,1,Class_2,Building
18068,677845,4763205,1,Class_2,Building
18069,677855,4763205,1,Class_2,Building
18070,677865,4763205,1,Class_2,Building
18071,677875,4763205,1,Class_2,Building
18072,677885,4763205,1,Class_2,Building
18073,677895,4763205,1,Class_2,Building
18074,677905,4763205,1,Class_2,Building
18075,677915,4763205,1,Class_2,Building
18076,677925,4763205,1,Class_2,Building
18077,677935,4763205,1,Class_2,Building
18078,677945,4763205,1,Class_2,Building
18079,677955,4763205,1,Class_2,Building
18080,677965,4763205,1,Class_2,Building
18081,677975,4763205,1,Class_2,Building
18082,677985,4763205,1,Class_2,Building
18083,677995,4763205,1,Class_2,Building
18084,678005,4763205,3,Class_4,Grass
18085,678015,4763205,3,Class_4,Grass
18086,678025,4763205,2,Class_3,Tree/bushes
18087,678035,4763205,2,Class_3,Tree/bushes
18088,678045,4763205,1,Class_2,Building
18089,678055,4763205,1,Class_2,Building
18090,678065,4763205,1,Class_2,Building
18091,678075,4763205,1,Class_2,Building
18092,678085,4763205,1,Class_2,Building
18093,678095,4763205,1,Class_2,Building
18094,678105,4763205,1,Class_2,Building
18095,678115,4763205,2,Class_3,Tree/bushes
18096,678125,4763205,4,Class_5,Water
18097,678135,4763205,4,Class_5,Water
18098,678145,4763205,4,Class_5,Water
18099,678155,4763205,4,Class_5,Water
18100,678165,4763205,3,Class_4,Grass
18101,678175,4763205,3,Class_4,Grass
18102,678185,4763205,3,Class_4,Grass
18103,678195,4763205,3,Class_4,Grass
18104,678205,4763205,3,Class_4,Grass
18105,678215,4763205,3,Class_4,Grass
18106,678225,4763205,3,Class_4,Grass
18107,678235,4763205,3,Class_4,Grass
18108,678245,4763205,3,Class_4,Grass
18109,678255,4763205,3,Class_4,Grass
18110,678265,4763205,2,Class_3,Tree/bushes
18111,678275,4763205,3,Class_4,Grass
18112,678285,4763205,2,Class_3,Tree/bushes
18113,678295,4763205,0,Class_1,Parking/road/pavement
18114,678305,4763205,0,Class_1,Parking/road/pavement
18115,678315,4763205,0,Class_1,Parking/road/pavement
18116,678325,4763205,0,Class_1,Parking/road/pavement
18117,678335,4763205,0,Class_1,Parking/road/pavement
18118,678345,4763205,0,Class_1,Parking/road/pavement
18119,678355,4763205,0,Class_1,Parking/road/pavement
18120,678365,4763205,0,Class_1,Parking/road/pavement
18121,678375,4763205,0,Class_1,Parking/road/pavement
18122,678385,4763205,3,Class_4,Grass
18123,678395,4763205,3,Class_4,Grass
18124,678405,4763205,3,Class_4,Grass
18125,678415,4763205,1,Class_2,Building
18126,678425,4763205,3,Class_4,Grass
18127,678435,4763205,3,Class_4,Grass
18128,678445,4763205,3,Class_4,Grass
18129,678455,4763205,3,Class_4,Grass
18130,678465,4763205,3,Class_4,Grass
18131,678475,4763205,3,Class_4,Grass
18132,678485,4763205,3,Class_4,Grass
18133,678495,4763205,3,Class_4,Grass
18134,678505,4763205,2,Class_3,Tree/bushes
18135,678515,4763205,2,Class_3,Tree/bushes
18136,678525,4763205,2,Class_3,Tree/bushes
18137,678535,4763205,2,Class_3,Tree/bushes
18138,678545,4763205,2,Class_3,Tree/bushes
18139,678555,4763205,2,Class_3,Tree/bushes
18140,678565,4763205,2,Class_3,Tree/bushes
18141,678575,4763205,2,Class_3,Tree/bushes
18142,678585,4763205,2,Class_3,Tree/bushes
18143,678595,4763205,2,Class_3,Tree/bushes
18144,678605,4763205,2,Class_3,Tree/bushes
18145,678615,4763205,2,Class_3,Tree/bushes
18146,678625,4763205,2,Class_3,Tree/bushes
18147,678635,4763205,2,Class_3,Tree/bushes
18148,678645,4763205,2,Class_3,Tree/bushes
18149,678655,4763205,2,Class_3,Tree/bushes
18150,678665,4763205,2,Class_3,Tree/bushes
18151,678675,4763205,2,Class_3,Tree/bushes
18152,678685,4763205,2,Class_3,Tree/bushes
18153,678695,4763205,2,Class_3,Tree/bushes
18154,678705,4763205,2,Class_3,Tree/bushes
18155,678715,4763205,2,Class_3,Tree/bushes
18156,678725,4763205,2,Class_3,Tree/bushes
18157,678735,4763205,2,Class_3,Tree/bushes
18158,678745,4763205,2,Class_3,Tree/bushes
18159,678755,4763205,2,Class_3,Tree/bushes
18160,678765,4763205,2,Class_3,Tree/bushes
18161,678775,4763205,2,Class_3,Tree/bushes
18162,678785,4763205,2,Class_3,Tree/bushes
18163,678795,4763205,2,Class_3,Tree/bushes
18164,678805,4763205,2,Class_3,Tree/bushes
18165,678815,4763205,2,Class_3,Tree/bushes
18166,678825,4763205,3,Class_4,Grass
18167,678835,4763205,3,Class_4,Grass
18168,678845,4763205,3,Class_4,Grass
18169,678855,4763205,3,Class_4,Grass
18170,678865,4763205,3,Class_4,Grass
18171,678875,4763205,3,Class_4,Grass
18172,678885,4763205,3,Class_4,Grass
18173,678895,4763205,2,Class_3,Tree/bushes
18174,678905,4763205,0,Class_1,Parking/road/pavement
18175,678915,4763205,0,Class_1,Parking/road/pavement
18176,678925,4763205,1,Class_2,Building
18177,678935,4763205,2,Class_3,Tree/bushes
18178,678945,4763205,1,Class_2,Building
18179,678955,4763205,0,Class_1,Parking/road/pavement
18180,678965,4763205,1,Class_2,Building
18181,678975,4763205,1,Class_2,Building
18182,678985,4763205,0,Class_1,Parking/road/pavement
18183,678995,4763205,3,Class_4,Grass
18184,679005,4763205,3,Class_4,Grass
18185,679015,4763205,3,Class_4,Grass
18186,679025,4763205,2,Class_3,Tree/bushes
18187,679035,4763205,1,Class_2,Building
18188,679045,4763205,0,Class_1,Parking/road/pavement
18189,679055,4763205,0,Class_1,Parking/road/pavement
18190,679065,4763205,2,Class_3,Tree/bushes
18191,679075,4763205,2,Class_3,Tree/bushes
18192,679085,4763205,2,Class_3,Tree/bushes
18193,679095,4763205,2,Class_3,Tree/bushes
18194,679105,4763205,2,Class_3,Tree/bushes
18195,679115,4763205,2,Class_3,Tree/bushes
18196,679125,4763205,3,Class_4,Grass
18197,679135,4763205,3,Class_4,Grass
18198,679145,4763205,1,Class_2,Building
18199,679155,4763205,1,Class_2,Building
18200,679165,4763205,1,Class_2,Building
18201,679175,4763205,1,Class_2,Building
18202,679185,4763205,0,Class_1,Parking/road/pavement
18203,679195,4763205,2,Class_3,Tree/bushes
18204,679205,4763205,0,Class_1,Parking/road/pavement
18205,679215,4763205,0,Class_1,Parking/road/pavement
18206,679225,4763205,2,Class_3,Tree/bushes
18207,679235,4763205,0,Class_1,Parking/road/pavement
18208,679245,4763205,1,Class_2,Building
18209,679255,4763205,1,Class_2,Building
18210,679265,4763205,1,Class_2,Building
18211,679275,4763205,1,Class_2,Building
18212,679285,4763205,0,Class_1,Parking/road/pavement
18213,679295,4763205,0,Class_1,Parking/road/pavement
18214,679305,4763205,0,Class_1,Parking/road/pavement
18215,679315,4763205,1,Class_2,Building
18216,679325,4763205,0,Class_1,Parking/road/pavement
18217,679335,4763205,1,Class_2,Building
18218,679345,4763205,1,Class_2,Building
18219,679355,4763205,0,Class_1,Parking/road/pavement
18220,679365,4763205,0,Class_1,Parking/road/pavement
18221,679375,4763205,0,Class_1,Parking/road/pavement
18222,679385,4763205,0,Class_1,Parking/road/pavement
18223,679395,4763205,0,Class_1,Parking/road/pavement
18224,679405,4763205,3,Class_4,Grass
18225,679415,4763205,0,Class_1,Parking/road/pavement
18226,679425,4763205,1,Class_2,Building
18227,679435,4763205,0,Class_1,Parking/road/pavement
18228,679445,4763205,1,Class_2,Building
18229,679455,4763205,2,Class_3,Tree/bushes
18230,679465,4763205,2,Class_3,Tree/bushes
18231,679475,4763205,2,Class_3,Tree/bushes
18232,679485,4763205,2,Class_3,Tree/bushes
18233,679495,4763205,2,Class_3,Tree/bushes
18234,679505,4763205,2,Class_3,Tree/bushes
18235,679515,4763205,2,Class_3,Tree/bushes
18236,679525,4763205,3,Class_4,Grass
18237,679535,4763205,3,Class_4,Grass
18238,679545,4763205,3,Class_4,Grass
18239,679555,4763205,3,Class_4,Grass
18240,679565,4763205,0,Class_1,Parking/road/pavement
18241,679575,4763205,0,Class_1,Parking/road/pavement
18242,679585,4763205,0,Class_1,Parking/road/pavement
18243,679595,4763205,0,Class_1,Parking/road/pavement
18244,679605,4763205,0,Class_1,Parking/road/pavement
18245,679615,4763205,3,Class_4,Grass
18246,679625,4763205,3,Class_4,Grass
18247,679635,4763205,3,Class_4,Grass
18248,679645,4763205,3,Class_4,Grass
18249,679655,4763205,3,Class_4,Grass
18250,679665,4763205,3,Class_4,Grass
18251,679675,4763205,3,Class_4,Grass
18252,679685,4763205,3,Class_4,Grass
18253,679695,4763205,2,Class_3,Tree/bushes
18254,679705,4763205,3,Class_4,Grass
18255,679715,4763205,3,Class_4,Grass
18256,679725,4763205,2,Class_3,Tree/bushes
18257,679735,4763205,2,Class_3,Tree/bushes
18258,679745,4763205,2,Class_3,Tree/bushes
18259,679755,4763205,2,Class_3,Tree/bushes
18260,679765,4763205,3,Class_4,Grass
18261,679775,4763205,3,Class_4,Grass
18262,679785,4763205,3,Class_4,Grass
18263,679795,4763205,1,Class_2,Building
18264,679805,4763205,1,Class_2,Building
18265,679815,4763205,1,Class_2,Building
18266,679825,4763205,3,Class_4,Grass
18267,679835,4763205,0,Class_1,Parking/road/pavement
18268,679845,4763205,1,Class_2,Building
18269,679855,4763205,1,Class_2,Building
18270,679865,4763205,1,Class_2,Building
18271,677775,4763195,1,Class_2,Building
18272,677785,4763195,1,Class_2,Building
18273,677795,4763195,1,Class_2,Building
18274,677805,4763195,1,Class_2,Building
18275,677815,4763195,1,Class_2,Building
